Graph Construction, Shortest Path, Centrality
2.3339643478393555, 0.07124471664428711, 0.7218430042266846
2.776967763900757, 0.10120606422424316, 1.1943635940551758
2.7385127544403076, 0.09551525115966797, 0.9266953468322754
3.3429982662200928, 0.10066080093383789, 1.1934173107147217
2.808507204055786, 0.08174729347229004, 0.6261358261108398
3.0075266361236572, 0.07991981506347656, 0.6096529960632324
2.3122904300689697, 0.07616376876831055, 0.6396055221557617
2.5809929370880127, 0.08965897560119629, 0.8757472038269043
2.9360384941101074, 0.08014559745788574, 0.9876253604888916
2.7982029914855957, 0.08151412010192871, 0.9152417182922363
2.960092544555664, 0.11908411979675293, 0.823357343673706
2.921485662460327, 0.0791311264038086, 0.8371591567993164
2.873565435409546, 0.12500452995300293, 1.336108684539795
3.182941436767578, 0.1600184440612793, 1.3313586711883545
3.1636528968811035, 0.08065009117126465, 0.8951880931854248
3.317058563232422, 0.07753419876098633, 0.9464306831359863
2.787323236465454, 0.07953834533691406, 0.8203001022338867
2.812506675720215, 0.07877683639526367, 0.7076365947723389
3.0943663120269775, 0.07954120635986328, 1.1503400802612305
3.271425247192383, 0.08704543113708496, 0.937269926071167
2.867549419403076, 0.08271074295043945, 0.7476348876953125
3.001495361328125, 0.07830667495727539, 0.9815800189971924
2.832899808883667, 0.08056449890136719, 0.7251377105712891
2.794074296951294, 0.08188033103942871, 1.5131263732910156
2.9590680599212646, 0.08060050010681152, 1.3801124095916748
3.2698380947113037, 0.09217238426208496, 1.402925729751587
2.9208390712738037, 0.08127164840698242, 0.9592783451080322
3.087686061859131, 0.09264731407165527, 1.3837125301361084
4.030466079711914, 0.11049103736877441, 1.474125862121582
2.7575831413269043, 0.07755732536315918, 0.8593552112579346
3.1751744747161865, 0.08349132537841797, 0.8228676319122314
2.891136646270752, 0.07802104949951172, 1.216191053390503
2.9948084354400635, 0.08576536178588867, 1.1178338527679443
2.827225685119629, 0.0784916877746582, 0.7970128059387207
3.1593332290649414, 0.09122109413146973, 0.7425634860992432
2.756334066390991, 0.07668423652648926, 0.7779481410980225
2.932825803756714, 0.0811147689819336, 1.1758391857147217
3.3490188121795654, 0.0791616439819336, 0.8435516357421875
2.830556869506836, 0.0799713134765625, 1.10280442237854
2.8385493755340576, 0.0907282829284668, 0.7320377826690674
2.9697763919830322, 0.09114742279052734, 0.8490207195281982
3.0663607120513916, 0.11188054084777832, 1.2435643672943115
2.966963052749634, 0.07763934135437012, 0.974097490310669
3.357830762863159, 0.08430719375610352, 0.6400220394134521
2.7223689556121826, 0.10302448272705078, 0.753420352935791
2.817981481552124, 0.11935138702392578, 0.8081023693084717
2.7717270851135254, 0.11304354667663574, 1.4323091506958008
3.2418315410614014, 0.07813239097595215, 1.1172590255737305
2.9448740482330322, 0.07927536964416504, 0.8187322616577148
2.8570199012756348, 0.08635210990905762, 0.6487648487091064
3.0316152572631836, 0.08232927322387695, 1.1518011093139648
2.871598482131958, 0.08895468711853027, 0.8343155384063721
2.9262356758117676, 0.07936954498291016, 1.197265863418579
3.190805435180664, 0.09832334518432617, 0.7302381992340088
2.9179580211639404, 0.0908346176147461, 1.066643238067627
4.3020713329315186, 0.14319825172424316, 1.0251190662384033
3.3092899322509766, 0.07631731033325195, 0.8704750537872314
3.1081604957580566, 0.08038544654846191, 0.7774538993835449
2.8944854736328125, 0.07741284370422363, 1.026256799697876
2.8618710041046143, 0.08008050918579102, 1.1373584270477295
3.02817440032959, 0.07362127304077148, 0.9758472442626953
3.0196542739868164, 0.0783088207244873, 0.6180860996246338
3.6375670433044434, 0.10578608512878418, 1.0973269939422607
4.073200464248657, 0.1925032138824463, 0.9051578044891357
3.3155715465545654, 0.0884099006652832, 0.6992843151092529
3.2933647632598877, 0.10602545738220215, 0.8687670230865479
4.084090709686279, 0.08904790878295898, 0.833751916885376
4.599920749664307, 0.09438204765319824, 0.6326413154602051
3.917239189147949, 0.09107732772827148, 1.2224671840667725
4.027410507202148, 0.09670758247375488, 1.2565226554870605
3.761111259460449, 0.16329455375671387, 1.0990099906921387
3.831794261932373, 0.15692543983459473, 1.06007981300354
3.753260850906372, 0.10473322868347168, 1.0916144847869873
4.950036287307739, 0.12333536148071289, 0.7877001762390137
3.3848679065704346, 0.15540361404418945, 1.0074539184570312
3.521475076675415, 0.13244032859802246, 1.2191028594970703
3.391507863998413, 0.14748215675354004, 0.955498456954956
3.386629581451416, 0.08545899391174316, 0.8082072734832764
3.789386034011841, 0.0804741382598877, 0.777904748916626
3.5875132083892822, 0.2056272029876709, 1.0366392135620117
4.0364296436309814, 0.10819339752197266, 0.9309372901916504
3.604361057281494, 0.0797417163848877, 0.6807067394256592
2.905339479446411, 0.0774834156036377, 0.6645283699035645
3.771528959274292, 0.08369278907775879, 0.5868501663208008
3.7964437007904053, 0.10493016242980957, 1.0269076824188232
3.1546144485473633, 0.09990382194519043, 0.6945528984069824
3.5998642444610596, 0.14336752891540527, 0.6080727577209473
3.3831496238708496, 0.08041739463806152, 0.6360626220703125
3.5157809257507324, 0.08287787437438965, 0.9930965900421143
3.363046169281006, 0.08512759208679199, 0.7184772491455078
3.875180721282959, 0.08719563484191895, 0.8695456981658936
3.674464464187622, 0.09544682502746582, 0.983771562576294
3.4730441570281982, 0.08033943176269531, 0.9586837291717529
3.456077814102173, 0.07964229583740234, 1.0778465270996094
3.535350799560547, 0.07741332054138184, 0.8881282806396484
3.2795517444610596, 0.09078788757324219, 0.8383076190948486
3.5489697456359863, 0.08151960372924805, 0.7673702239990234
3.9158456325531006, 0.08470702171325684, 0.905306339263916
3.197648525238037, 0.07730793952941895, 1.1759753227233887
3.1241912841796875, 0.0762174129486084, 0.7936599254608154
3.197265863418579, 0.10982632637023926, 0.921905517578125
3.7862496376037598, 0.08510136604309082, 0.893122673034668
3.024268627166748, 0.07759690284729004, 0.8339998722076416
3.1538071632385254, 0.10957074165344238, 0.8766615390777588
3.387895107269287, 0.09123945236206055, 1.1253299713134766
3.0948450565338135, 0.10969662666320801, 0.9739906787872314
2.932281970977783, 0.07567358016967773, 0.7958669662475586
2.8454554080963135, 0.10804247856140137, 1.0338554382324219
3.835977792739868, 0.0777592658996582, 0.9638702869415283
3.318209171295166, 0.1083517074584961, 0.7712681293487549
3.079888343811035, 0.09915590286254883, 0.8330285549163818
3.223085880279541, 0.10285735130310059, 0.9390668869018555
3.8683817386627197, 0.17571520805358887, 0.8955063819885254
3.232548952102661, 0.1715245246887207, 0.9809081554412842
4.033587217330933, 0.12199783325195312, 0.9793984889984131
3.6832821369171143, 0.12061858177185059, 1.102245807647705
3.3574697971343994, 0.08583521842956543, 0.6026175022125244
3.171988010406494, 0.10874176025390625, 0.9103226661682129
3.8249497413635254, 0.0907292366027832, 0.8966379165649414
3.371652603149414, 0.08056378364562988, 0.7917704582214355
3.360506296157837, 0.08125567436218262, 0.6017379760742188
3.259617328643799, 0.10055041313171387, 0.6577599048614502
3.4564332962036133, 0.08101129531860352, 0.882582426071167
3.4949374198913574, 0.08786296844482422, 0.7321863174438477
3.534419298171997, 0.09151506423950195, 0.8260467052459717
4.016282081604004, 0.10196900367736816, 0.6113488674163818
3.1737406253814697, 0.13402962684631348, 0.8402736186981201
3.662853479385376, 0.09217524528503418, 0.9854416847229004
3.456138849258423, 0.07821106910705566, 1.1445128917694092
3.688690423965454, 0.07683897018432617, 0.9283604621887207
3.429945468902588, 0.18275952339172363, 0.743110179901123
3.6058502197265625, 0.08248090744018555, 0.5985751152038574
3.245788812637329, 0.09748315811157227, 0.8716676235198975
3.2709741592407227, 0.07545232772827148, 0.9161567687988281
3.540109395980835, 0.08347058296203613, 0.9020109176635742
3.705568313598633, 0.0782325267791748, 0.788433313369751
3.3314239978790283, 0.07524657249450684, 0.9232077598571777
3.5759315490722656, 0.14002394676208496, 1.334611415863037
3.389611005783081, 0.07715749740600586, 0.9786410331726074
3.647496223449707, 0.11202335357666016, 0.8949851989746094
3.6080706119537354, 0.10655331611633301, 0.8520152568817139
4.41908860206604, 0.10999202728271484, 0.7199134826660156
3.583181142807007, 0.07863831520080566, 1.017836570739746
3.323460578918457, 0.10839176177978516, 0.6341962814331055
3.558886766433716, 0.0738377571105957, 0.8383681774139404
4.208841800689697, 0.09804582595825195, 0.7749524116516113
4.52202582359314, 0.1593341827392578, 1.176344633102417
3.1830034255981445, 0.08481383323669434, 1.0142972469329834
3.2491493225097656, 0.09459924697875977, 0.662879228591919
3.3874452114105225, 0.09247279167175293, 0.608400821685791
3.0017383098602295, 0.07802748680114746, 0.739593505859375
3.841230630874634, 0.08880829811096191, 0.8470828533172607
3.499948740005493, 0.10413789749145508, 1.0193908214569092
3.833181142807007, 0.07825779914855957, 0.9577291011810303
3.7541306018829346, 0.08492136001586914, 0.8628530502319336
3.655665636062622, 0.07843232154846191, 0.8766212463378906
3.465357542037964, 0.1233210563659668, 0.8182353973388672
3.2966527938842773, 0.09862184524536133, 0.8340377807617188
3.749751329421997, 0.14856457710266113, 0.8908629417419434
3.1252894401550293, 0.16023993492126465, 0.7957897186279297
3.2634201049804688, 0.07726788520812988, 0.8469691276550293
3.2097771167755127, 0.10402154922485352, 0.782310962677002
3.361161470413208, 0.09037423133850098, 0.7541086673736572
2.8608930110931396, 0.10635590553283691, 0.9343533515930176
3.6069626808166504, 0.10566353797912598, 0.7749476432800293
3.6459391117095947, 0.08597373962402344, 0.9834277629852295
3.6639657020568848, 0.09510183334350586, 0.9884779453277588
3.532630443572998, 0.07753968238830566, 0.7192282676696777
3.886939525604248, 0.1316218376159668, 0.8686375617980957
4.6427576541900635, 0.0929877758026123, 0.7251112461090088
4.265273809432983, 0.12104558944702148, 1.1104507446289062
3.1457719802856445, 0.10188436508178711, 0.9974095821380615
3.3243634700775146, 0.09310245513916016, 0.756920337677002
3.24934458732605, 0.10315370559692383, 0.7601523399353027
3.26678204536438, 0.09563589096069336, 0.8342092037200928
3.1493473052978516, 0.17479228973388672, 0.9653806686401367
3.851224184036255, 0.12402200698852539, 1.0651283264160156
3.8300721645355225, 0.14002037048339844, 0.6584112644195557
3.0140380859375, 0.22263193130493164, 0.7026023864746094
3.4110171794891357, 0.09731650352478027, 0.7760672569274902
3.2303056716918945, 0.11077713966369629, 0.8089101314544678
3.0786399841308594, 0.08589768409729004, 0.9025108814239502
4.110040664672852, 0.10850811004638672, 0.7872817516326904
3.5017666816711426, 0.09422540664672852, 1.2117915153503418
3.604349374771118, 0.09299635887145996, 0.7415943145751953
3.6664774417877197, 0.1391921043395996, 1.3943519592285156
3.857142686843872, 0.08346223831176758, 1.284404993057251
3.5315284729003906, 0.1595911979675293, 1.1289610862731934
4.466019868850708, 0.09971046447753906, 0.7779922485351562
3.728299856185913, 0.13045644760131836, 0.8217313289642334
3.9672369956970215, 0.15552520751953125, 1.0536189079284668
3.8498451709747314, 0.09835958480834961, 1.267611026763916
5.143136978149414, 0.21583342552185059, 1.095327377319336
4.367546558380127, 0.17556428909301758, 1.0041828155517578
3.695150136947632, 0.0898585319519043, 1.1659877300262451
4.024313449859619, 0.10686349868774414, 1.0870237350463867
3.5433380603790283, 0.13440346717834473, 0.9118821620941162
4.057955503463745, 0.08123278617858887, 1.069232702255249
3.4089322090148926, 0.20858430862426758, 0.9012432098388672
4.509051084518433, 0.12276315689086914, 1.4182429313659668
4.140437364578247, 0.1553652286529541, 0.9466931819915771
3.7010347843170166, 0.11695694923400879, 1.0770771503448486
3.878575086593628, 0.09064102172851562, 0.821631908416748
3.476876974105835, 0.08445978164672852, 0.8234446048736572
4.081645727157593, 0.1431562900543213, 1.0710725784301758
4.71665620803833, 0.12334156036376953, 0.9072351455688477
4.911639928817749, 0.17905259132385254, 1.260392189025879
4.423115015029907, 0.12315201759338379, 0.8118829727172852
3.7989864349365234, 0.12926530838012695, 0.7460072040557861
3.9750308990478516, 0.0782313346862793, 0.7222084999084473
4.003092527389526, 0.1885838508605957, 1.1061768531799316
4.005007743835449, 0.11352682113647461, 1.2008461952209473
5.621211767196655, 0.10043454170227051, 1.2185235023498535
4.192201375961304, 0.18120765686035156, 0.9228413105010986
4.3585288524627686, 0.1791214942932129, 1.8676416873931885
3.7443366050720215, 0.10029935836791992, 0.9354972839355469
3.7338273525238037, 0.11013388633728027, 1.6436030864715576
3.6819305419921875, 0.08692359924316406, 1.359386920928955
3.7889249324798584, 0.08406567573547363, 1.1800909042358398
3.3058228492736816, 0.10175395011901855, 1.14756178855896
3.8931050300598145, 0.10480117797851562, 1.1074533462524414
3.4999072551727295, 0.10468626022338867, 1.115142822265625
3.943019151687622, 0.07953381538391113, 0.760244607925415
3.2895922660827637, 0.11451387405395508, 1.1239492893218994
3.6403520107269287, 0.08987569808959961, 0.975416898727417
3.4781956672668457, 0.10451769828796387, 0.8188040256500244
3.8664352893829346, 0.0837557315826416, 0.8955824375152588
3.3735625743865967, 0.09361863136291504, 1.3638441562652588
3.5930140018463135, 0.16971278190612793, 0.6967663764953613
3.7830376625061035, 0.1436145305633545, 0.7710576057434082
3.9229702949523926, 0.10778236389160156, 0.9398050308227539
4.119542598724365, 0.11713147163391113, 1.2975401878356934
3.6660046577453613, 0.10765576362609863, 0.8131978511810303
3.3909106254577637, 0.08326864242553711, 1.1928095817565918
3.907270908355713, 0.07757282257080078, 1.1966869831085205
3.4904887676239014, 0.15368032455444336, 0.8427379131317139
3.6790950298309326, 0.10553145408630371, 1.1139557361602783
4.692880868911743, 0.09256649017333984, 0.6182706356048584
4.132226467132568, 0.09244108200073242, 1.381363868713379
3.92112398147583, 0.09492278099060059, 0.92421555519104
3.7149226665496826, 0.07808995246887207, 0.9631121158599854
4.19497013092041, 0.19789433479309082, 0.7204725742340088
4.181270122528076, 0.11575031280517578, 0.8678841590881348
3.8497154712677, 0.20971155166625977, 1.162825584411621
3.899951934814453, 0.12067198753356934, 0.9092764854431152
3.9917032718658447, 0.0826408863067627, 0.9467365741729736
3.0328564643859863, 0.14149737358093262, 0.8450114727020264
3.875093460083008, 0.08097505569458008, 0.8029236793518066
4.3574254512786865, 0.07939648628234863, 0.5908489227294922
4.218936204910278, 0.09382772445678711, 1.0418665409088135
3.837474822998047, 0.18194198608398438, 1.147195816040039
3.78076171875, 0.1453418731689453, 0.7917506694793701
3.237027168273926, 0.16337275505065918, 0.7961361408233643
3.072540044784546, 0.1532440185546875, 0.732903242111206
3.8243248462677, 0.17667365074157715, 1.0040218830108643
3.8920583724975586, 0.16595053672790527, 0.9467835426330566
3.2937257289886475, 0.0919649600982666, 1.0437233448028564
3.407747507095337, 0.1241450309753418, 0.7800781726837158
3.956524610519409, 0.10721039772033691, 1.0088891983032227
4.162439823150635, 0.10310959815979004, 1.0260722637176514
3.943380355834961, 0.21799182891845703, 0.7342855930328369
4.4343955516815186, 0.17307329177856445, 0.9427895545959473
3.955214023590088, 0.0824272632598877, 1.466355323791504
4.148219347000122, 0.09206604957580566, 0.9182314872741699
3.9414455890655518, 0.14693641662597656, 1.093827486038208
4.543686151504517, 0.12369227409362793, 1.0093114376068115
3.5081305503845215, 0.12472057342529297, 0.6768410205841064
3.133795738220215, 0.08537840843200684, 0.9461255073547363
3.841536045074463, 0.1187589168548584, 1.7617981433868408
4.543938159942627, 0.08371591567993164, 0.7075755596160889
3.6719729900360107, 0.10187745094299316, 0.6849818229675293
4.158767461776733, 0.12492752075195312, 1.4445774555206299
4.355499505996704, 0.12724685668945312, 0.8160045146942139
4.277990818023682, 0.1420741081237793, 0.8863229751586914
5.084604501724243, 0.09205508232116699, 0.8913722038269043
4.119934558868408, 0.10393619537353516, 1.2228400707244873
4.415565490722656, 0.15243744850158691, 0.9881060123443604
3.6330854892730713, 0.07936620712280273, 0.9661087989807129
4.032482147216797, 0.10069704055786133, 0.6670074462890625
3.570288896560669, 0.09237337112426758, 0.793381929397583
3.7813045978546143, 0.08045673370361328, 0.7693300247192383
3.694629430770874, 0.08088469505310059, 1.0171730518341064
4.0108277797698975, 0.08683919906616211, 1.1136291027069092
3.9135522842407227, 0.11230945587158203, 0.9003586769104004
4.660006046295166, 0.08044123649597168, 0.8315451145172119
4.327979803085327, 0.19885492324829102, 1.183363914489746
4.724248647689819, 0.09386682510375977, 1.2303426265716553
3.7807703018188477, 0.09106159210205078, 1.2940022945404053
4.463052988052368, 0.09557914733886719, 0.8030524253845215
4.197027921676636, 0.0908212661743164, 0.7278823852539062
3.618624210357666, 0.08400821685791016, 0.9238150119781494
4.004948616027832, 0.09795093536376953, 1.4008331298828125
3.642996072769165, 0.1298081874847412, 0.9816734790802002
4.375738143920898, 0.09203243255615234, 0.9706792831420898
4.461248397827148, 0.10919451713562012, 0.8940343856811523
4.822377443313599, 0.14804315567016602, 1.0938804149627686
4.197359323501587, 0.2357637882232666, 1.1446681022644043
3.914743423461914, 0.18111968040466309, 0.6335351467132568
3.345712661743164, 0.14641070365905762, 0.976973295211792
3.9129436016082764, 0.2628190517425537, 1.1319081783294678
3.9860968589782715, 0.11836504936218262, 0.6313614845275879
4.127935171127319, 0.10427236557006836, 0.7469828128814697
4.371217250823975, 0.1146087646484375, 1.2005975246429443
4.223108291625977, 0.09119129180908203, 0.9042370319366455
4.115368127822876, 0.10403895378112793, 0.8697974681854248
5.327927827835083, 0.11306929588317871, 1.0869722366333008
4.417199611663818, 0.09370923042297363, 1.1085989475250244
4.763909816741943, 0.08132624626159668, 1.1532070636749268
4.289698600769043, 0.08312678337097168, 0.9506840705871582
4.437493324279785, 0.11577391624450684, 1.0919125080108643
4.92055082321167, 0.10693526268005371, 0.9486393928527832
3.7648353576660156, 0.08275413513183594, 0.9855237007141113
3.727550983428955, 0.16329264640808105, 1.109264850616455
4.869124889373779, 0.08952188491821289, 0.7791061401367188
4.0474467277526855, 0.07767486572265625, 0.8812663555145264
4.389748573303223, 0.22478985786437988, 1.066194772720337
3.6543853282928467, 0.10419249534606934, 1.2901103496551514
3.632982015609741, 0.13546299934387207, 0.995004415512085
3.6539809703826904, 0.09253120422363281, 0.9171156883239746
3.9355664253234863, 0.09256529808044434, 0.9673566818237305
4.17640233039856, 0.09748053550720215, 0.785414457321167
3.698756694793701, 0.19789910316467285, 0.7972724437713623
3.4047751426696777, 0.08326125144958496, 0.6953065395355225
4.868289470672607, 0.13033199310302734, 1.1780080795288086
4.579472780227661, 0.12219905853271484, 0.7942707538604736
3.9275577068328857, 0.0926506519317627, 0.9526627063751221
4.305439472198486, 0.19119596481323242, 0.9548702239990234
3.8662681579589844, 0.15176606178283691, 1.271181583404541
4.844307899475098, 0.20834779739379883, 0.7447612285614014
4.717782974243164, 0.10988473892211914, 0.8893392086029053
4.910071849822998, 0.12401556968688965, 1.5361316204071045
4.297065496444702, 0.12522387504577637, 1.2558701038360596
4.583488941192627, 0.1039881706237793, 0.9594058990478516
5.051149845123291, 0.1174020767211914, 0.9694745540618896
5.047597408294678, 0.15284371376037598, 1.3492047786712646
5.326322078704834, 0.15579462051391602, 1.1073527336120605
4.90713357925415, 0.10904598236083984, 0.9191684722900391
4.36542272567749, 0.13359570503234863, 2.235483407974243
5.615987539291382, 0.15407943725585938, 1.049307107925415
4.156734943389893, 0.24551677703857422, 1.2097394466400146
4.108426094055176, 0.14887094497680664, 1.0667667388916016
4.5718865394592285, 0.16300630569458008, 1.2624645233154297
4.402681350708008, 0.19037580490112305, 0.7763068675994873
3.9880783557891846, 0.09822463989257812, 0.9077060222625732
4.089867830276489, 0.1349482536315918, 0.8031632900238037
4.5865702629089355, 0.16389679908752441, 1.3081457614898682
4.981647253036499, 0.16603732109069824, 0.9255280494689941
4.785478115081787, 0.14331507682800293, 0.8243019580841064
4.672224044799805, 0.20180201530456543, 1.4609222412109375
4.446111440658569, 0.22936415672302246, 0.7876968383789062
4.882949352264404, 0.13207149505615234, 1.3279261589050293
4.6959617137908936, 0.11186456680297852, 0.9934241771697998
4.336855888366699, 0.11132431030273438, 1.2607364654541016
4.930253267288208, 0.12425780296325684, 0.9258861541748047
5.245782136917114, 0.13426566123962402, 1.9151015281677246
4.344911813735962, 0.1616671085357666, 0.845599889755249
5.137608289718628, 0.1170656681060791, 2.004500389099121
4.448334455490112, 0.1742110252380371, 1.030348300933838
4.5487871170043945, 0.13114380836486816, 1.6331651210784912
4.524474620819092, 0.10466694831848145, 1.5163745880126953
4.534653186798096, 0.11284303665161133, 0.8942885398864746
4.56221079826355, 0.1522212028503418, 1.0509881973266602
4.311379432678223, 0.17766761779785156, 1.0886664390563965
4.583717584609985, 0.15629339218139648, 0.74088454246521
4.26200008392334, 0.1790015697479248, 0.9249498844146729
4.400444746017456, 0.10392951965332031, 1.3604974746704102
4.653975009918213, 0.11371755599975586, 2.250239133834839
5.112633228302002, 0.11754679679870605, 0.8992960453033447
4.6523826122283936, 0.19373059272766113, 0.9669902324676514
4.468857526779175, 0.10611104965209961, 1.2229559421539307
4.866950035095215, 0.13489413261413574, 0.9907619953155518
4.580425977706909, 0.20994949340820312, 0.9785380363464355
4.350953578948975, 0.15680599212646484, 1.09913969039917
4.352490425109863, 0.11444592475891113, 0.8933169841766357
4.958698987960815, 0.1292726993560791, 0.7498645782470703
4.686056137084961, 0.11642122268676758, 0.8597140312194824
5.1336448192596436, 0.12115120887756348, 1.4453084468841553
4.782492399215698, 0.1574418544769287, 1.2356963157653809
5.114362001419067, 0.11928057670593262, 0.9876198768615723
4.918826103210449, 0.1084740161895752, 1.2078218460083008
4.130460500717163, 0.12555360794067383, 1.0026161670684814
4.9797539710998535, 0.1219627857208252, 1.1587531566619873
4.618791341781616, 0.15217304229736328, 0.8656141757965088
4.536622524261475, 0.16990423202514648, 1.6296029090881348
4.106050252914429, 0.16827964782714844, 0.8684496879577637
4.627646446228027, 0.1415255069732666, 1.2150604724884033
4.725139141082764, 0.1369795799255371, 1.4302978515625
4.395223140716553, 0.12601161003112793, 1.2881581783294678
4.495842218399048, 0.13788390159606934, 0.9380159378051758
5.058840990066528, 0.14194059371948242, 1.628943681716919
4.2528159618377686, 0.15309810638427734, 1.0735528469085693
4.745065689086914, 0.10954833030700684, 0.9580979347229004
4.945911407470703, 0.16538405418395996, 0.7619452476501465
4.593797445297241, 0.19769859313964844, 1.0627479553222656
4.2695605754852295, 0.11565780639648438, 0.8969464302062988
3.9204862117767334, 0.13003873825073242, 1.0327253341674805
4.1995978355407715, 0.09888362884521484, 0.9075162410736084
4.1524693965911865, 0.12817025184631348, 0.8894150257110596
4.714865446090698, 0.12430024147033691, 1.4995787143707275
5.128226041793823, 0.10351920127868652, 0.9000983238220215
4.190941572189331, 0.1237483024597168, 1.0360565185546875
4.363070487976074, 0.09421467781066895, 1.036541223526001
4.2041168212890625, 0.13347792625427246, 0.7729525566101074
4.665716886520386, 0.1211404800415039, 2.3919029235839844
6.395007133483887, 0.19468188285827637, 0.9080703258514404
4.8727452754974365, 0.10696983337402344, 0.8413357734680176
4.940896272659302, 0.158189058303833, 1.1537621021270752
4.048584938049316, 0.14926791191101074, 1.1081700325012207
4.659614086151123, 0.1318187713623047, 0.8626792430877686
4.24766993522644, 0.14356422424316406, 0.7473156452178955
4.4026007652282715, 0.15430927276611328, 1.1510124206542969
5.0671727657318115, 0.09858298301696777, 1.5312986373901367
4.857627630233765, 0.09047865867614746, 1.04327392578125
4.687592267990112, 0.11995387077331543, 1.1768639087677002
4.490907192230225, 0.13734722137451172, 1.4323172569274902
5.364854574203491, 0.14481496810913086, 0.9978806972503662
5.591714143753052, 0.16820144653320312, 1.3221793174743652
4.475120782852173, 0.18910503387451172, 1.0287809371948242
4.720381259918213, 0.11676979064941406, 0.8981103897094727
4.5786659717559814, 0.17286968231201172, 0.9256970882415771
5.4667463302612305, 0.18697786331176758, 1.0066947937011719
5.443106412887573, 0.08788132667541504, 0.9887990951538086
4.812480688095093, 0.1673262119293213, 1.2018013000488281
4.679917812347412, 0.16673874855041504, 1.240753173828125
4.840078353881836, 0.1319878101348877, 1.547926664352417
4.885455369949341, 0.14915895462036133, 1.1694927215576172
5.364041090011597, 0.09093451499938965, 0.8006737232208252
5.170401334762573, 0.13175368309020996, 0.9020035266876221
4.502363681793213, 0.09892916679382324, 1.2212114334106445
4.538498640060425, 0.09082865715026855, 0.9010725021362305
5.021608352661133, 0.12418556213378906, 0.9423160552978516
4.780944108963013, 0.12174677848815918, 0.9190568923950195
4.631030321121216, 0.16215181350708008, 1.2749049663543701
4.876089334487915, 0.15303897857666016, 1.3365488052368164
4.620378732681274, 0.10684967041015625, 1.2177424430847168
5.190975189208984, 0.10894250869750977, 1.5869903564453125
4.875509977340698, 0.15049242973327637, 0.8402619361877441
5.034646987915039, 0.137176513671875, 0.8794498443603516
4.803012132644653, 0.1596696376800537, 1.5088016986846924
