#Frame	 #WatHBAcc	 #WatHBDon	 #WatTotHB	 #HBPaths 	 #TwoEdges 	 #MultiEdges 	 #HBNodesNoinpath 
156		870		870		1740		242054		0		0		10
157		861		861		1722		241597		0		0		14
158		871		871		1742		239107		0		0		13
159		865		865		1730		241116		0		0		16
160		862		862		1724		237650		0		0		11
161		861		861		1722		243077		0		0		15
162		857		857		1714		242095		0		0		12
163		872		872		1744		247020		0		0		11
164		866		866		1732		236169		0		0		12
165		854		854		1708		245046		0		0		14
166		856		856		1712		238185		0		0		19
167		853		853		1706		242087		0		0		16
168		871		871		1742		242082		0		0		14
169		859		859		1718		238675		0		0		13
170		874		874		1748		244020		0		0		8
171		872		872		1744		244054		0		0		15
172		863		863		1726		247027		0		0		11
173		861		861		1722		238659		0		0		16
174		870		870		1740		251004		0		0		6
175		849		849		1698		241580		0		0		21
176		839		839		1678		229495		0		0		20
177		855		855		1710		241112		0		0		15
178		846		846		1692		238660		0		0		15
179		871		871		1742		242091		0		0		15
180		879		879		1758		249494		0		0		6
181		873		873		1746		244061		0		0		12
182		871		871		1742		248515		0		0		9
183		854		854		1708		241588		0		0		16
184		849		849		1698		228527		0		0		21
185		852		852		1704		245545		0		0		13
186		867		867		1734		239649		0		0		17
187		872		872		1744		248520		0		0		11
188		855		855		1710		237210		0		0		13
189		884		884		1768		244547		0		0		11
190		852		852		1704		246989		0		0		6
191		872		872		1744		242580		0		0		11
192		862		862		1724		236728		0		0		13
193		857		857		1714		241029		0		0		18
194		852		852		1704		237223		0		0		18
195		879		879		1758		245066		0		0		8
196		844		844		1688		238615		0		0		13
197		871		871		1742		245544		0		0		13
198		876		876		1752		233845		0		0		17
199		868		868		1736		244545		0		0		15
200		863		863		1726		247519		0		0		7
201		878		878		1756		248515		0		0		14
202		848		848		1696		236245		0		0		11
203		846		846		1692		233324		0		0		18
204		847		847		1694		241112		0		0		15
205		861		861		1722		234817		0		0		14
206		868		868		1736		232388		0		0		14
207		872		872		1744		242091		0		0		12
208		854		854		1708		241541		0		0		10
209		853		853		1706		236175		0		0		12
210		863		863		1726		243577		0		0		13
211		875		875		1750		247025		0		0		8
212		891		891		1782		252013		0		0		9
213		857		857		1714		244039		0		0		12
214		844		844		1688		242080		0		0		15
215		863		863		1726		240629		0		0		15
216		854		854		1708		240126		0		0		16
217		866		866		1732		246038		0		0		9
218		876		876		1752		248022		0		0		10
219		856		856		1712		242088		0		0		14
220		861		861		1722		234775		0		0		24
221		874		874		1748		242113		0		0		13
222		850		850		1700		234404		0		0		14
223		888		888		1776		246514		0		0		12
224		877		877		1754		238132		0		0		17
225		854		854		1708		236701		0		0		20
226		859		859		1718		246514		0		0		10
227		852		852		1704		238669		0		0		16
228		867		867		1734		244924		0		0		18
229		853		853		1706		237637		0		0		13
230		858		858		1716		239114		0		0		11
231		846		846		1692		236600		0		0		10
232		856		856		1712		239622		0		0		21
233		838		838		1676		236687		0		0		15
234		861		861		1722		233328		0		0		17
235		859		859		1718		244063		0		0		13
236		872		872		1744		246045		0		0		9
237		870		870		1740		246021		0		0		10
238		867		867		1734		247516		0		0		10
239		836		836		1672		240577		0		0		12
240		853		853		1706		236699		0		0		21
241		867		867		1734		235271		0		0		19
242		893		893		1786		248021		0		0		11
243		875		875		1750		248522		0		0		7
244		856		856		1712		243507		0		0		8
245		843		843		1686		239633		0		0		19
246		840		840		1680		240130		0		0		16
247		872		872		1744		243566		0		0		14
248		853		853		1706		234765		0		0		21
249		856		856		1712		239128		0		0		14
250		860		860		1720		239647		0		0		16
251		857		857		1714		237189		0		0		15
252		862		862		1724		243065		0		0		11
253		892		892		1784		252015		0		0		8
254		858		858		1716		239126		0		0		16
255		859		859		1718		245540		0		0		14
256		866		866		1732		236241		0		0		19
257		864		864		1728		240093		0		0		11
258		857		857		1714		245538		0		0		14
259		850		850		1700		239154		0		0		16
260		820		820		1640		231441		0		0		18
261		853		853		1706		232370		0		0		26
262		875		875		1750		246538		0		0		11
263		864		864		1728		246517		0		0		9
264		878		878		1756		250507		0		0		11
265		871		871		1742		248509		0		0		14
266		846		846		1692		238174		0		0		17
267		880		880		1760		252513		0		0		9
268		856		856		1712		245045		0		0		14
269		873		873		1746		245535		0		0		16
270		858		858		1716		242562		0		0		11
271		870		870		1740		246036		0		0		13
272		877		877		1754		242581		0		0		12
273		854		854		1708		236183		0		0		9
274		846		846		1692		231843		0		0		15
275		856		856		1712		239597		0		0		10
276		865		865		1730		246526		0		0		12
277		870		870		1740		247522		0		0		12
278		850		850		1700		236719		0		0		18
279		861		861		1722		248012		0		0		9
280		861		861		1722		244553		0		0		14
281		866		866		1732		245518		0		0		8
282		859		859		1718		239165		0		0		17
283		852		852		1704		234289		0		0		22
284		871		871		1742		243079		0		0		13
285		875		875		1750		240144		0		0		13
286		867		867		1734		245542		0		0		11
287		854		854		1708		237214		0		0		19
288		862		862		1724		249008		0		0		13
289		875		875		1750		245043		0		0		15
290		854		854		1708		240618		0		0		13
291		865		865		1730		238169		0		0		16
292		857		857		1714		235663		0		0		13
293		849		849		1698		241120		0		0		14
294		871		871		1742		241107		0		0		17
295		870		870		1740		246522		0		0		14
296		851		851		1702		247514		0		0		11
297		838		838		1676		235700		0		0		16
298		852		852		1704		238171		0		0		18
299		855		855		1710		244019		0		0		8
300		863		863		1726		243072		0		0		10
301		860		860		1720		236739		0		0		14
302		870		870		1740		245066		0		0		12
303		861		861		1722		244549		0		0		11
304		879		879		1758		245541		0		0		10
305		860		860		1720		242036		0		0		22
306		860		860		1720		236614		0		0		22
307		866		866		1732		240115		0		0		13
308		865		865		1730		246527		0		0		14
309		865		865		1730		249504		0		0		6
310		878		878		1756		252021		0		0		7
311		854		854		1708		246028		0		0		14
312		853		853		1706		236176		0		0		13
313		867		867		1734		244053		0		0		11
314		846		846		1692		245042		0		0		13
315		874		874		1748		244540		0		0		10
316		878		878		1756		245544		0		0		9
317		861		861		1722		242556		0		0		8
318		865		865		1730		247521		0		0		12
319		865		865		1730		244533		0		0		9
320		859		859		1718		247509		0		0		8
321		854		854		1708		234801		0		0		15
322		875		875		1750		241581		0		0		13
323		861		861		1722		242589		0		0		13
324		839		839		1678		237698		0		0		16
325		867		867		1734		239118		0		0		11
326		853		853		1706		244001		0		0		9
327		849		849		1698		239151		0		0		18
328		865		865		1730		245528		0		0		13
329		865		865		1730		239648		0		0		15
330		857		857		1714		247474		0		0		7
331		873		873		1746		245043		0		0		16
332		857		857		1714		237709		0		0		15
333		876		876		1752		244060		0		0		13
334		858		858		1716		245045		0		0		16
335		868		868		1736		243048		0		0		16
336		870		870		1740		244562		0		0		12
337		871		871		1742		250513		0		0		11
338		849		849		1698		242090		0		0		15
339		860		860		1720		242060		0		0		13
340		876		876		1752		245055		0		0		11
341		871		871		1742		247531		0		0		9
342		851		851		1702		242560		0		0		10
343		841		841		1682		239645		0		0		16
344		848		848		1696		240080		0		0		10
345		859		859		1718		245547		0		0		11
346		874		874		1748		241612		0		0		14
347		880		880		1760		246519		0		0		14
348		849		849		1698		236742		0		0		16
349		851		851		1702		240621		0		0		17
350		863		863		1726		247026		0		0		9
351		882		882		1764		245055		0		0		9
352		867		867		1734		245540		0		0		14
353		864		864		1728		241595		0		0		14
354		849		849		1698		240131		0		0		13
355		867		867		1734		245037		0		0		16
356		854		854		1708		238172		0		0		17
357		867		867		1734		243077		0		0		13
358		874		874		1748		247512		0		0		6
359		879		879		1758		241605		0		0		14
360		865		865		1730		240607		0		0		14
361		862		862		1724		248506		0		0		14
362		858		858		1716		241070		0		0		16
363		856		856		1712		242522		0		0		10
364		860		860		1720		241620		0		0		10
365		885		885		1770		248985		0		0		6
366		869		869		1738		246035		0		0		14
367		859		859		1718		244031		0		0		12
368		859		859		1718		244552		0		0		12
369		850		850		1700		242084		0		0		14
370		876		876		1752		244045		0		0		10
371		855		855		1710		237179		0		0		12
372		867		867		1734		245544		0		0		13
373		864		864		1728		242094		0		0		15
374		860		860		1720		240142		0		0		16
375		868		868		1736		246044		0		0		10
376		872		872		1744		247526		0		0		11
377		846		846		1692		249516		0		0		12
378		843		843		1686		235749		0		0		17
379		850		850		1700		242098		0		0		16
380		856		856		1712		238162		0		0		18
381		860		860		1720		246033		0		0		11
382		855		855		1710		242587		0		0		17
383		849		849		1698		243073		0		0		16
384		844		844		1688		238672		0		0		13
385		868		868		1736		245036		0		0		10
386		836		836		1672		230439		0		0		17
387		850		850		1700		240627		0		0		15
388		873		873		1746		246537		0		0		9
389		865		865		1730		243569		0		0		13
390		864		864		1728		247521		0		0		12
391		855		855		1710		248019		0		0		12
392		853		853		1706		238182		0		0		14
393		870		870		1740		244055		0		0		16
394		854		854		1708		241114		0		0		16
395		869		869		1738		247528		0		0		11
396		860		860		1720		247525		0		0		12
397		843		843		1686		234330		0		0		12
398		827		827		1654		232365		0		0		25
399		857		857		1714		236680		0		0		14
400		881		881		1762		243073		0		0		15
401		869		869		1738		244065		0		0		11
402		866		866		1732		244550		0		0		13
403		853		853		1706		244552		0		0		15
404		867		867		1734		245549		0		0		10
405		876		876		1752		243072		0		0		10
406		870		870		1740		240135		0		0		16
407		847		847		1694		244027		0		0		11
408		860		860		1720		241601		0		0		16
409		860		860		1720		236700		0		0		20
410		884		884		1768		237215		0		0		20
411		853		853		1706		238675		0		0		15
412		862		862		1724		247522		0		0		12
413		853		853		1706		244557		0		0		14
414		848		848		1696		238166		0		0		16
415		862		862		1724		245552		0		0		13
416		880		880		1760		245048		0		0		14
417		854		854		1708		240623		0		0		15
418		865		865		1730		242590		0		0		12
419		861		861		1722		237687		0		0		19
420		859		859		1718		240132		0		0		16
421		845		845		1690		241587		0		0		16
422		851		851		1702		240134		0		0		16
423		857		857		1714		238171		0		0		15
424		848		848		1696		238172		0		0		16
425		873		873		1746		245523		0		0		10
426		856		856		1712		233832		0		0		19
427		855		855		1710		237696		0		0		11
428		838		838		1676		239589		0		0		13
429		851		851		1702		244534		0		0		19
430		867		867		1734		239668		0		0		12
431		868		868		1736		246035		0		0		12
432		858		858		1716		238665		0		0		13
433		843		843		1686		235741		0		0		21
434		859		859		1718		239142		0		0		17
435		866		866		1732		238157		0		0		15
436		849		849		1698		241046		0		0		8
437		837		837		1674		235757		0		0		18
438		855		855		1710		242503		0		0		9
439		870		870		1740		247523		0		0		9
440		875		875		1750		242584		0		0		15
441		861		861		1722		246047		0		0		8
442		871		871		1742		250008		0		0		12
443		860		860		1720		242580		0		0		15
444		839		839		1678		236250		0		0		15
445		882		882		1764		245030		0		0		17
446		872		872		1744		243034		0		0		12
447		870		870		1740		244065		0		0		13
448		863		863		1726		241556		0		0		19
449		857		857		1714		241596		0		0		13
450		854		854		1708		232852		0		0		19
451		856		856		1712		245536		0		0		15
452		877		877		1754		252513		0		0		9
453		862		862		1724		244547		0		0		11
454		862		862		1724		241591		0		0		17
455		860		860		1720		237193		0		0		16
456		878		878		1756		249013		0		0		13
457		867		867		1734		244565		0		0		9
458		861		861		1722		234306		0		0		18
459		867		867		1734		243564		0		0		12
460		863		863		1726		239100		0		0		18
461		852		852		1704		238687		0		0		12
462		844		844		1688		233819		0		0		20
463		859		859		1718		240598		0		0		12
464		872		872		1744		241609		0		0		12
465		870		870		1740		238664		0		0		15
466		839		839		1678		236240		0		0		15
467		875		875		1750		240134		0		0		16
468		842		842		1684		242083		0		0		18
469		855		855		1710		240627		0		0		10
470		870		870		1740		233850		0		0		11
471		851		851		1702		238186		0		0		14
472		869		869		1738		247030		0		0		10
473		852		852		1704		239645		0		0		17
474		832		832		1664		239151		0		0		18
475		856		856		1712		241109		0		0		13
476		854		854		1708		244518		0		0		9
477		846		846		1692		241600		0		0		13
478		867		867		1734		244063		0		0		10
479		837		837		1674		240604		0		0		17
480		869		869		1738		247520		0		0		6
481		843		843		1686		241093		0		0		11
482		865		865		1730		237228		0		0		10
483		840		840		1680		237243		0		0		17
484		859		859		1718		240614		0		0		18
485		867		867		1734		250018		0		0		9
486		857		857		1714		240616		0		0		11
487		870		870		1740		242556		0		0		10
488		853		853		1706		238667		0		0		14
489		871		871		1742		247523		0		0		12
490		877		877		1754		242566		0		0		9
491		855		855		1710		244552		0		0		13
492		840		840		1680		232869		0		0		16
493		867		867		1734		246030		0		0		11
494		854		854		1708		239598		0		0		20
495		864		864		1728		244056		0		0		15
496		843		843		1686		240613		0		0		18
497		861		861		1722		244555		0		0		10
498		841		841		1682		233259		0		0		12
499		848		848		1696		239159		0		0		17
500		844		844		1688		245552		0		0		9
501		855		855		1710		240137		0		0		13
502		838		838		1676		238169		0		0		10
503		894		894		1788		246049		0		0		10
504		867		867		1734		244055		0		0		10
505		860		860		1720		242589		0		0		12
506		878		878		1756		246528		0		0		10
507		846		846		1692		233235		0		0		18
508		858		858		1716		243054		0		0		8
509		858		858		1716		240169		0		0		11
510		852		852		1704		240630		0		0		14
511		865		865		1730		242074		0		0		12
512		877		877		1754		249507		0		0		12
513		860		860		1720		248504		0		0		7
514		869		869		1738		245044		0		0		15
515		858		858		1716		242583		0		0		14
516		872		872		1744		234204		0		0		14
517		861		861		1722		245529		0		0		10
518		865		865		1730		246530		0		0		12
519		858		858		1716		248030		0		0		9
520		852		852		1704		239634		0		0		18
521		866		866		1732		239137		0		0		16
522		877		877		1754		246530		0		0		12
523		860		860		1720		241108		0		0		13
524		857		857		1714		234307		0		0		16
525		844		844		1688		236222		0		0		15
526		865		865		1730		244558		0		0		13
527		861		861		1722		235228		0		0		24
528		863		863		1726		246021		0		0		9
529		851		851		1702		240632		0		0		15
530		860		860		1720		249516		0		0		10
531		861		861		1722		238648		0		0		12
532		861		861		1722		241110		0		0		14
533		855		855		1710		244039		0		0		12
534		845		845		1690		236237		0		0		12
535		869		869		1738		244531		0		0		10
536		845		845		1690		234304		0		0		18
537		878		878		1756		240130		0		0		16
538		853		853		1706		242103		0		0		13
539		861		861		1722		238159		0		0		20
540		849		849		1698		245046		0		0		14
541		850		850		1700		245049		0		0		15
542		862		862		1724		246529		0		0		14
543		842		842		1684		228535		0		0		14
544		870		870		1740		246505		0		0		8
545		860		860		1720		236237		0		0		18
546		845		845		1690		237644		0		0		14
547		864		864		1728		243079		0		0		13
548		862		862		1724		240150		0		0		10
549		863		863		1726		247520		0		0		13
550		850		850		1700		239163		0		0		15
551		862		862		1724		245546		0		0		13
552		843		843		1686		236695		0		0		21
553		859		859		1718		244558		0		0		11
554		856		856		1712		244557		0		0		11
555		867		867		1734		244041		0		0		18
556		845		845		1690		245021		0		0		9
557		857		857		1714		247517		0		0		14
558		878		878		1756		244565		0		0		12
559		863		863		1726		242586		0		0		15
560		855		855		1710		245541		0		0		15
561		844		844		1688		230018		0		0		16
562		852		852		1704		245015		0		0		10
563		846		846		1692		237691		0		0		16
564		866		866		1732		242104		0		0		12
565		883		883		1766		250510		0		0		7
566		863		863		1726		238201		0		0		16
567		854		854		1708		239644		0		0		15
568		839		839		1678		229962		0		0		19
569		873		873		1746		237690		0		0		15
570		879		879		1758		246533		0		0		12
571		846		846		1692		239631		0		0		15
572		848		848		1696		246539		0		0		12
573		849		849		1698		239599		0		0		21
574		848		848		1696		234785		0		0		18
575		864		864		1728		246036		0		0		12
576		849		849		1698		232849		0		0		21
577		853		853		1706		235247		0		0		18
578		870		870		1740		242569		0		0		10
579		848		848		1696		240621		0		0		14
580		875		875		1750		250006		0		0		5
581		848		848		1696		237625		0		0		13
582		853		853		1706		243570		0		0		12
583		853		853		1706		246515		0		0		15
584		848		848		1696		238668		0		0		17
585		849		849		1698		239139		0		0		11
586		841		841		1682		236719		0		0		18
587		862		862		1724		251003		0		0		6
588		863		863		1726		242569		0		0		15
589		874		874		1748		244547		0		0		13
590		856		856		1712		244005		0		0		7
591		868		868		1736		248526		0		0		9
592		851		851		1702		240590		0		0		13
593		843		843		1686		237219		0		0		19
594		860		860		1720		240144		0		0		11
595		874		874		1748		248518		0		0		12
596		849		849		1698		237713		0		0		10
597		860		860		1720		239150		0		0		15
598		859		859		1718		245039		0		0		15
599		879		879		1758		254029		0		0		6
600		886		886		1772		248519		0		0		12
601		855		855		1710		243072		0		0		10
602		870		870		1740		248514		0		0		8
603		866		866		1732		244549		0		0		14
604		870		870		1740		246533		0		0		11
605		862		862		1724		246038		0		0		13
606		866		866		1732		241087		0		0		12
607		859		859		1718		245053		0		0		12
608		857		857		1714		234311		0		0		16
609		847		847		1694		237186		0		0		14
610		852		852		1704		238658		0		0		21
611		862		862		1724		244502		0		0		20
612		863		863		1726		244055		0		0		14
613		869		869		1738		242562		0		0		13
614		843		843		1686		241600		0		0		14
615		853		853		1706		240129		0		0		16
616		859		859		1718		241094		0		0		12
617		860		860		1720		243057		0		0		12
618		869		869		1738		242085		0		0		16
619		835		835		1670		234258		0		0		18
620		875		875		1750		244059		0		0		14
621		881		881		1762		248522		0		0		9
622		864		864		1728		245037		0		0		12
623		860		860		1720		241601		0		0		15
624		861		861		1722		234767		0		0		21
625		866		866		1732		244058		0		0		15
626		842		842		1684		238187		0		0		17
627		850		850		1700		240147		0		0		14
628		874		874		1748		245543		0		0		11
629		865		865		1730		245516		0		0		12
630		856		856		1712		240140		0		0		13
631		878		878		1756		243591		0		0		9
632		847		847		1694		238676		0		0		16
633		857		857		1714		246525		0		0		10
634		857		857		1714		238098		0		0		9
635		863		863		1726		244052		0		0		15
636		871		871		1742		240616		0		0		15
637		870		870		1740		244048		0		0		16
638		859		859		1718		245517		0		0		16
639		842		842		1684		235297		0		0		14
640		856		856		1712		244553		0		0		13
641		862		862		1724		248513		0		0		10
642		866		866		1732		243077		0		0		11
643		865		865		1730		242083		0		0		15
644		842		842		1684		241592		0		0		13
645		854		854		1708		239648		0		0		13
646		861		861		1722		248011		0		0		12
647		839		839		1678		229538		0		0		14
648		867		867		1734		237691		0		0		18
649		858		858		1716		244552		0		0		13
650		854		854		1708		243047		0		0		5
651		875		875		1750		247026		0		0		14
652		857		857		1714		242090		0		0		15
653		861		861		1722		243563		0		0		15
654		872		872		1744		245044		0		0		13
655		861		861		1722		242071		0		0		10
656		871		871		1742		244564		0		0		13
657		873		873		1746		245535		0		0		10
658		853		853		1706		247020		0		0		13
659		862		862		1724		244066		0		0		9
660		863		863		1726		243541		0		0		13
661		853		853		1706		231401		0		0		19
662		869		869		1738		244070		0		0		12
663		871		871		1742		244054		0		0		10
664		845		845		1690		235232		0		0		18
665		868		868		1736		246532		0		0		13
666		872		872		1744		244056		0		0		14
667		873		873		1746		243566		0		0		14
668		856		856		1712		239626		0		0		18
669		858		858		1716		238620		0		0		12
670		881		881		1762		241613		0		0		12
671		866		866		1732		234805		0		0		14
672		873		873		1746		235276		0		0		20
673		857		857		1714		242053		0		0		9
674		875		875		1750		247027		0		0		11
675		847		847		1694		240117		0		0		14
676		865		865		1730		237694		0		0		17
677		840		840		1680		238172		0		0		13
678		860		860		1720		247028		0		0		10
679		850		850		1700		236723		0		0		17
680		835		835		1670		237692		0		0		20
681		859		859		1718		246529		0		0		10
682		881		881		1762		245540		0		0		13
683		853		853		1706		247478		0		0		6
684		850		850		1700		231887		0		0		23
685		864		864		1728		248522		0		0		10
686		860		860		1720		245039		0		0		10
687		864		864		1728		242582		0		0		16
688		857		857		1714		245539		0		0		16
689		857		857		1714		245985		0		0		6
690		872		872		1744		244546		0		0		13
691		865		865		1730		243579		0		0		11
692		869		869		1738		242077		0		0		16
693		863		863		1726		243069		0		0		13
694		870		870		1740		247012		0		0		13
695		880		880		1760		243056		0		0		14
696		876		876		1752		246032		0		0		14
697		880		880		1760		247024		0		0		12
698		847		847		1694		237223		0		0		18
699		875		875		1750		242122		0		0		10
700		874		874		1748		249016		0		0		10
701		867		867		1734		246027		0		0		13
702		873		873		1746		246004		0		0		9
703		849		849		1698		239524		0		0		8
704		861		861		1722		248513		0		0		14
705		860		860		1720		244527		0		0		13
706		872		872		1744		249024		0		0		11
707		862		862		1724		245533		0		0		12
708		883		883		1766		247524		0		0		11
709		884		884		1768		246519		0		0		13
710		858		858		1716		242044		0		0		11
711		851		851		1702		245062		0		0		9
712		870		870		1740		244058		0		0		12
713		866		866		1732		247526		0		0		11
714		841		841		1682		239142		0		0		18
715		854		854		1708		246538		0		0		10
716		851		851		1702		234304		0		0		15
717		855		855		1710		233413		0		0		17
718		858		858		1716		244542		0		0		15
719		853		853		1706		233296		0		0		13
720		856		856		1712		236200		0		0		17
721		874		874		1748		243052		0		0		10
722		860		860		1720		243558		0		0		13
723		871		871		1742		246047		0		0		10
724		840		840		1680		229518		0		0		16
725		862		862		1724		249017		0		0		10
726		854		854		1708		243095		0		0		8
727		845		845		1690		237705		0		0		14
728		886		886		1772		252012		0		0		10
729		871		871		1742		245509		0		0		14
730		859		859		1718		237675		0		0		13
731		858		858		1716		242100		0		0		10
732		881		881		1762		244560		0		0		12
733		854		854		1708		244550		0		0		15
734		862		862		1724		244065		0		0		14
735		862		862		1724		237225		0		0		15
736		851		851		1702		241113		0		0		14
737		838		838		1676		229979		0		0		14
738		864		864		1728		240117		0		0		13
739		866		866		1732		242078		0		0		18
740		846		846		1692		237673		0		0		12
741		837		837		1674		243073		0		0		12
742		853		853		1706		237707		0		0		15
743		849		849		1698		236725		0		0		18
744		842		842		1684		236240		0		0		15
745		865		865		1730		241594		0		0		16
746		855		855		1710		241120		0		0		13
747		865		865		1730		240598		0		0		14
748		865		865		1730		245047		0		0		11
749		861		861		1722		241565		0		0		17
750		858		858		1716		246500		0		0		15
751		856		856		1712		238625		0		0		20
752		857		857		1714		245543		0		0		11
753		874		874		1748		253516		0		0		4
754		845		845		1690		234739		0		0		18
755		857		857		1714		245547		0		0		10
756		865		865		1730		243079		0		0		12
757		848		848		1696		249015		0		0		10
758		850		850		1700		240622		0		0		16
759		839		839		1678		239636		0		0		13
760		864		864		1728		240631		0		0		13
761		858		858		1716		241120		0		0		14
762		857		857		1714		237714		0		0		15
763		857		857		1714		240618		0		0		11
764		863		863		1726		241613		0		0		11
765		854		854		1708		233370		0		0		17
766		850		850		1700		242091		0		0		17
767		872		872		1744		248496		0		0		8
768		865		865		1730		242091		0		0		15
