#Frame 	 #Hbonds 	 #HBNetNodes 	 #HBNetEdges 
0		851		512		851
1		862		512		862
2		856		512		856
3		870		512		870
4		845		512		845
5		871		512		871
6		850		512		850
7		868		512		868
8		849		512		849
9		854		512		854
10		870		512		870
11		853		512		853
12		853		512		853
13		863		512		863
14		861		512		861
15		863		512		863
16		880		512		880
17		847		512		847
18		857		512		857
19		858		512		858
20		880		512		880
21		855		512		855
22		847		512		847
23		850		512		850
24		851		512		851
25		866		512		866
26		861		512		861
27		855		512		855
28		849		512		849
29		853		512		853
30		875		512		875
31		850		512		850
32		858		512		858
33		862		512		862
34		856		512		856
35		836		512		836
36		867		512		867
37		871		512		871
38		874		512		874
39		853		512		853
40		866		512		866
41		860		512		860
42		845		512		845
43		854		512		854
44		861		512		861
45		880		512		880
46		860		512		860
47		866		512		866
48		863		512		863
49		861		512		861
50		878		512		878
51		880		512		880
52		860		512		860
53		857		512		857
54		859		512		859
55		874		512		874
56		864		512		864
57		876		512		876
58		880		512		880
59		868		512		868
60		838		512		838
61		870		512		870
62		862		512		862
63		870		512		870
64		868		512		868
65		858		512		858
66		858		512		858
67		841		512		841
68		842		512		842
69		858		512		858
70		841		512		841
71		866		512		866
72		846		512		846
73		879		512		879
74		850		512		850
75		881		512		881
76		867		512		867
77		830		512		830
78		839		512		839
79		867		512		867
80		878		512		878
81		859		512		859
82		871		512		871
83		858		512		858
84		873		512		873
85		867		512		867
86		862		512		862
87		878		512		878
88		857		512		857
89		882		512		882
90		868		512		868
91		868		512		868
92		862		512		862
93		862		512		862
94		851		512		851
95		851		512		851
96		865		512		865
97		865		512		865
98		860		512		860
99		882		512		882
100		843		512		843
101		862		512		862
102		860		512		860
103		852		512		852
104		858		512		858
105		839		512		839
106		860		512		860
107		883		512		883
108		866		512		866
109		843		512		843
110		863		512		863
111		859		512		859
112		881		512		881
113		863		512		863
114		858		512		858
115		874		512		874
116		858		512		858
117		871		512		871
118		852		512		852
119		858		512		858
120		834		512		834
121		865		512		865
122		866		512		866
123		863		512		863
124		850		512		850
125		852		512		852
126		855		512		855
127		871		512		871
128		860		512		860
129		863		512		863
130		845		512		845
131		855		512		855
132		879		512		879
133		827		512		827
134		830		512		830
135		859		512		859
136		840		512		840
137		865		512		865
138		843		512		843
139		863		512		863
140		881		512		881
141		855		512		855
142		861		512		861
143		870		512		870
144		830		512		830
145		856		512		856
146		870		512		870
147		871		512		871
148		857		512		857
149		858		512		858
150		872		512		872
151		861		512		861
152		859		512		859
153		859		512		859
154		858		512		858
155		858		512		858
156		870		512		870
157		861		512		861
158		871		512		871
159		865		512		865
160		862		512		862
161		861		512		861
162		857		512		857
163		872		512		872
164		866		512		866
165		854		512		854
166		856		512		856
167		853		512		853
168		871		512		871
169		859		512		859
170		874		512		874
171		872		512		872
172		863		512		863
173		861		512		861
174		870		512		870
175		849		512		849
176		839		512		839
177		855		512		855
178		846		512		846
179		871		512		871
180		879		512		879
181		873		512		873
182		871		512		871
183		854		512		854
184		849		512		849
185		852		512		852
186		867		512		867
187		872		512		872
188		855		512		855
189		884		512		884
190		852		512		852
191		872		512		872
192		862		512		862
193		857		512		857
194		852		512		852
195		879		512		879
196		844		512		844
197		871		512		871
198		876		512		876
199		868		512		868
200		863		512		863
201		878		512		878
202		848		512		848
203		846		512		846
204		847		512		847
205		861		512		861
206		868		512		868
207		872		512		872
208		854		512		854
209		853		512		853
210		863		512		863
211		875		512		875
212		891		512		891
213		857		512		857
214		844		512		844
215		863		512		863
216		854		512		854
217		866		512		866
218		876		512		876
219		856		512		856
220		861		512		861
221		874		512		874
222		850		512		850
223		888		512		888
224		877		512		877
225		854		512		854
226		859		512		859
227		852		512		852
228		867		512		867
229		853		512		853
230		858		512		858
231		846		512		846
232		856		512		856
233		838		512		838
234		861		512		861
235		859		512		859
236		872		512		872
237		870		512		870
238		867		512		867
239		836		512		836
240		853		512		853
241		867		512		867
242		893		512		893
243		875		512		875
244		856		512		856
245		843		512		843
246		840		512		840
247		872		512		872
248		853		512		853
249		856		512		856
250		860		512		860
251		857		512		857
252		862		512		862
253		892		512		892
254		858		512		858
255		859		512		859
256		866		512		866
257		864		512		864
258		857		512		857
259		850		512		850
260		820		512		820
261		853		512		853
262		875		512		875
263		864		512		864
264		878		512		878
265		871		512		871
266		846		512		846
267		880		512		880
268		856		512		856
269		873		512		873
270		858		512		858
271		870		512		870
272		877		512		877
273		854		512		854
274		846		512		846
275		856		512		856
276		865		512		865
277		870		512		870
278		850		512		850
279		861		512		861
280		861		512		861
281		866		512		866
282		859		512		859
283		852		512		852
284		871		512		871
285		875		512		875
286		867		512		867
287		854		512		854
288		862		512		862
289		875		512		875
290		854		512		854
291		865		512		865
292		857		512		857
293		849		512		849
294		871		512		871
295		870		512		870
296		851		512		851
297		838		512		838
298		852		512		852
299		855		512		855
300		863		512		863
301		860		512		860
302		870		512		870
303		861		512		861
304		879		512		879
305		860		512		860
306		860		512		860
307		866		512		866
308		865		512		865
309		865		512		865
310		878		512		878
311		854		512		854
312		853		512		853
313		867		512		867
314		846		512		846
315		874		512		874
316		878		512		878
317		861		512		861
318		865		512		865
319		865		512		865
320		859		512		859
321		854		512		854
322		875		512		875
323		861		512		861
324		839		512		839
325		867		512		867
326		853		512		853
327		849		512		849
328		865		512		865
329		865		512		865
330		857		512		857
331		873		512		873
332		857		512		857
333		876		512		876
334		858		512		858
335		868		512		868
336		870		512		870
337		871		512		871
338		849		512		849
339		860		512		860
340		876		512		876
341		871		512		871
342		851		512		851
343		841		512		841
344		848		512		848
345		859		512		859
346		874		512		874
347		880		512		880
348		849		512		849
349		851		512		851
350		863		512		863
351		882		512		882
352		867		512		867
353		864		512		864
354		849		512		849
355		867		512		867
356		854		512		854
357		867		512		867
358		874		512		874
359		879		512		879
360		865		512		865
361		862		512		862
362		858		512		858
363		856		512		856
364		860		512		860
365		885		512		885
366		869		512		869
367		859		512		859
368		859		512		859
369		850		512		850
370		876		512		876
371		855		512		855
372		867		512		867
373		864		512		864
374		860		512		860
375		868		512		868
376		872		512		872
377		846		512		846
378		843		512		843
379		850		512		850
380		856		512		856
381		860		512		860
382		855		512		855
383		849		512		849
384		844		512		844
385		868		512		868
386		836		512		836
387		850		512		850
388		873		512		873
389		865		512		865
390		864		512		864
391		855		512		855
392		853		512		853
393		870		512		870
394		854		512		854
395		869		512		869
396		860		512		860
397		843		512		843
398		827		512		827
399		857		512		857
400		881		512		881
401		869		512		869
402		866		512		866
403		853		512		853
404		867		512		867
405		876		512		876
406		870		512		870
407		847		512		847
408		860		512		860
409		860		512		860
410		884		512		884
411		853		512		853
412		862		512		862
413		853		512		853
414		848		512		848
415		862		512		862
416		880		512		880
417		854		512		854
418		865		512		865
419		861		512		861
420		859		512		859
421		845		512		845
422		851		512		851
423		857		512		857
424		848		512		848
425		873		512		873
426		856		512		856
427		855		512		855
428		838		512		838
429		851		512		851
430		867		512		867
431		868		512		868
432		858		512		858
433		843		512		843
434		859		512		859
435		866		512		866
436		849		512		849
437		837		512		837
438		855		512		855
439		870		512		870
440		875		512		875
441		861		512		861
442		871		512		871
443		860		512		860
444		839		512		839
445		882		512		882
446		872		512		872
447		870		512		870
448		863		512		863
449		857		512		857
450		854		512		854
451		856		512		856
452		877		512		877
453		862		512		862
454		862		512		862
455		860		512		860
456		878		512		878
457		867		512		867
458		861		512		861
459		867		512		867
460		863		512		863
461		852		512		852
462		844		512		844
463		859		512		859
464		872		512		872
465		870		512		870
466		839		512		839
467		875		512		875
468		842		512		842
469		855		512		855
470		870		512		870
471		851		512		851
472		869		512		869
473		852		512		852
474		832		512		832
475		856		512		856
476		854		512		854
477		846		512		846
478		867		512		867
479		837		512		837
480		869		512		869
481		843		512		843
482		865		512		865
483		840		512		840
484		859		512		859
485		867		512		867
486		857		512		857
487		870		512		870
488		853		512		853
489		871		512		871
490		877		512		877
491		855		512		855
492		840		512		840
493		867		512		867
494		854		512		854
495		864		512		864
496		843		512		843
497		861		512		861
498		841		512		841
499		848		512		848
500		844		512		844
501		855		512		855
502		838		512		838
503		894		512		894
504		867		512		867
505		860		512		860
506		878		512		878
507		846		512		846
508		858		512		858
509		858		512		858
510		852		512		852
511		865		512		865
512		877		512		877
513		860		512		860
514		869		512		869
515		858		512		858
516		872		512		872
517		861		512		861
518		865		512		865
519		858		512		858
520		852		512		852
521		866		512		866
522		877		512		877
523		860		512		860
524		857		512		857
525		844		512		844
526		865		512		865
527		861		512		861
528		863		512		863
529		851		512		851
530		860		512		860
531		861		512		861
532		861		512		861
533		855		512		855
534		845		512		845
535		869		512		869
536		845		512		845
537		878		512		878
538		853		512		853
539		861		512		861
540		849		512		849
541		850		512		850
542		862		512		862
543		842		512		842
544		870		512		870
545		860		512		860
546		845		512		845
547		864		512		864
548		862		512		862
549		863		512		863
550		850		512		850
551		862		512		862
552		843		512		843
553		859		512		859
554		856		512		856
555		867		512		867
556		845		512		845
557		857		512		857
558		878		512		878
559		863		512		863
560		855		512		855
561		844		512		844
562		852		512		852
563		846		512		846
564		866		512		866
565		883		512		883
566		863		512		863
567		854		512		854
568		839		512		839
569		873		512		873
570		879		512		879
571		846		512		846
572		848		512		848
573		849		512		849
574		848		512		848
575		864		512		864
576		849		512		849
577		853		512		853
578		870		512		870
579		848		512		848
580		875		512		875
581		848		512		848
582		853		512		853
583		853		512		853
584		848		512		848
585		849		512		849
586		841		512		841
587		862		512		862
588		863		512		863
589		874		512		874
590		856		512		856
591		868		512		868
592		851		512		851
593		843		512		843
594		860		512		860
595		874		512		874
596		849		512		849
597		860		512		860
598		859		512		859
599		879		512		879
600		886		512		886
601		855		512		855
602		870		512		870
603		866		512		866
604		870		512		870
605		862		512		862
606		866		512		866
607		859		512		859
608		857		512		857
609		847		512		847
610		852		512		852
611		862		512		862
612		863		512		863
613		869		512		869
614		843		512		843
615		853		512		853
616		859		512		859
617		860		512		860
618		869		512		869
619		835		512		835
620		875		512		875
621		881		512		881
622		864		512		864
623		860		512		860
624		861		512		861
625		866		512		866
626		842		512		842
627		850		512		850
628		874		512		874
629		865		512		865
630		856		512		856
631		878		512		878
632		847		512		847
633		857		512		857
634		857		512		857
635		863		512		863
636		871		512		871
637		870		512		870
638		859		512		859
639		842		512		842
640		856		512		856
641		862		512		862
642		866		512		866
643		865		512		865
644		842		512		842
645		854		512		854
646		861		512		861
647		839		512		839
648		867		512		867
649		858		512		858
650		854		512		854
651		875		512		875
652		857		512		857
653		861		512		861
654		872		512		872
655		861		512		861
656		871		512		871
657		873		512		873
658		853		512		853
659		862		512		862
660		863		512		863
661		853		512		853
662		869		512		869
663		871		512		871
664		845		512		845
665		868		512		868
666		872		512		872
667		873		512		873
668		856		512		856
669		858		512		858
670		881		512		881
671		866		512		866
672		873		512		873
673		857		512		857
674		875		512		875
675		847		512		847
676		865		512		865
677		840		512		840
678		860		512		860
679		850		512		850
680		835		512		835
681		859		512		859
682		881		512		881
683		853		512		853
684		850		512		850
685		864		512		864
686		860		512		860
687		864		512		864
688		857		512		857
689		857		512		857
690		872		512		872
691		865		512		865
692		869		512		869
693		863		512		863
694		870		512		870
695		880		512		880
696		876		512		876
697		880		512		880
698		847		512		847
699		875		512		875
700		874		512		874
701		867		512		867
702		873		512		873
703		849		512		849
704		861		512		861
705		860		512		860
706		872		512		872
707		862		512		862
708		883		512		883
709		884		512		884
710		858		512		858
711		851		512		851
712		870		512		870
713		866		512		866
714		841		512		841
715		854		512		854
716		851		512		851
717		855		512		855
718		858		512		858
719		853		512		853
720		856		512		856
721		874		512		874
722		860		512		860
723		871		512		871
724		840		512		840
725		862		512		862
726		854		512		854
727		845		512		845
728		886		512		886
729		871		512		871
730		859		512		859
731		858		512		858
732		881		512		881
733		854		512		854
734		862		512		862
735		862		512		862
736		851		512		851
737		838		512		838
738		864		512		864
739		866		512		866
740		846		512		846
741		837		512		837
742		853		512		853
743		849		512		849
744		842		512		842
745		865		512		865
746		855		512		855
747		865		512		865
748		865		512		865
749		861		512		861
750		858		512		858
751		856		512		856
752		857		512		857
753		874		512		874
754		845		512		845
755		857		512		857
756		865		512		865
757		848		512		848
758		850		512		850
759		839		512		839
760		864		512		864
761		858		512		858
762		857		512		857
763		857		512		857
764		863		512		863
765		854		512		854
766		850		512		850
767		872		512		872
768		865		512		865
769		837		512		837
770		854		512		854
771		871		512		871
772		870		512		870
773		855		512		855
774		858		512		858
775		859		512		859
776		866		512		866
777		871		512		871
778		850		512		850
779		863		512		863
780		858		512		858
781		865		512		865
782		862		512		862
783		877		512		877
784		885		512		885
785		834		512		834
786		870		512		870
787		859		512		859
788		843		512		843
789		839		512		839
790		852		512		852
791		854		512		854
792		868		512		868
793		849		512		849
794		847		512		847
795		869		512		869
796		857		512		857
797		867		512		867
798		872		512		872
799		863		512		863
800		863		512		863
801		858		512		858
802		845		512		845
803		864		512		864
804		857		512		857
805		859		512		859
806		856		512		856
807		835		512		835
808		893		512		893
809		882		512		882
810		878		512		878
811		884		512		884
812		864		512		864
813		861		512		861
814		846		512		846
815		847		512		847
816		865		512		865
817		874		512		874
818		861		512		861
819		870		512		870
820		838		512		838
821		854		512		854
822		866		512		866
823		848		512		848
824		868		512		868
825		869		512		869
826		852		512		852
827		855		512		855
828		850		512		850
829		852		512		852
830		859		512		859
831		863		512		863
832		847		512		847
833		868		512		868
834		848		512		848
835		862		512		862
836		868		512		868
837		863		512		863
838		851		512		851
839		853		512		853
840		870		512		870
841		854		512		854
842		863		512		863
843		871		512		871
844		841		512		841
845		872		512		872
846		869		512		869
847		874		512		874
848		855		512		855
849		840		512		840
850		874		512		874
851		866		512		866
852		863		512		863
853		869		512		869
854		862		512		862
855		855		512		855
856		865		512		865
857		868		512		868
858		863		512		863
859		862		512		862
860		858		512		858
861		856		512		856
862		872		512		872
863		866		512		866
864		859		512		859
865		866		512		866
866		875		512		875
867		882		512		882
868		858		512		858
869		861		512		861
870		856		512		856
871		886		512		886
872		868		512		868
873		878		512		878
874		866		512		866
875		881		512		881
876		844		512		844
877		854		512		854
878		862		512		862
879		857		512		857
880		870		512		870
881		869		512		869
882		859		512		859
883		856		512		856
884		878		512		878
885		867		512		867
886		870		512		870
887		852		512		852
888		853		512		853
889		868		512		868
890		865		512		865
891		864		512		864
892		880		512		880
893		835		512		835
894		874		512		874
895		842		512		842
896		866		512		866
897		858		512		858
898		865		512		865
899		855		512		855
900		857		512		857
901		880		512		880
902		871		512		871
903		855		512		855
904		873		512		873
905		846		512		846
906		862		512		862
907		863		512		863
908		872		512		872
909		873		512		873
910		862		512		862
911		867		512		867
912		860		512		860
913		848		512		848
914		863		512		863
915		865		512		865
916		867		512		867
917		861		512		861
918		867		512		867
919		853		512		853
920		878		512		878
921		872		512		872
922		821		512		821
923		845		512		845
924		860		512		860
925		857		512		857
926		865		512		865
927		843		512		843
928		875		512		875
929		879		512		879
930		855		512		855
931		867		512		867
932		877		512		877
933		869		512		869
934		858		512		858
935		856		512		856
936		877		512		877
937		876		512		876
938		862		512		862
939		882		512		882
940		857		512		857
941		864		512		864
942		864		512		864
943		868		512		868
944		842		512		842
945		864		512		864
946		844		512		844
947		881		512		881
948		858		512		858
949		861		512		861
950		863		512		863
951		847		512		847
952		869		512		869
953		860		512		860
954		883		512		883
955		865		512		865
956		864		512		864
957		857		512		857
958		858		512		858
959		866		512		866
960		864		512		864
961		824		512		824
962		894		512		894
963		865		512		865
964		880		512		880
965		849		512		849
966		867		512		867
967		865		512		865
968		864		512		864
969		873		512		873
970		873		512		873
971		849		512		849
972		878		512		878
973		858		512		858
974		846		512		846
975		853		512		853
976		856		512		856
977		885		512		885
978		864		512		864
979		874		512		874
980		880		512		880
981		859		512		859
982		849		512		849
983		865		512		865
984		867		512		867
985		853		512		853
986		857		512		857
987		866		512		866
988		839		512		839
989		855		512		855
990		835		512		835
991		847		512		847
992		845		512		845
993		850		512		850
994		877		512		877
995		841		512		841
996		853		512		853
997		853		512		853
998		854		512		854
999		867		512		867
