2.4536051750183105, 2.4536051750183105, 2.4536051750183105
2.4692893028259277, 2.4692893028259277, 2.4692893028259277
2.4901657104492188, 2.4901657104492188, 2.4901657104492188
2.4651095867156982, 2.4651095867156982, 2.4651095867156982
2.4816813468933105, 2.4816813468933105, 2.4816813468933105
2.4711251258850098, 2.4711251258850098, 2.4711251258850098
2.489147424697876, 2.489147424697876, 2.489147424697876
2.476423501968384, 2.476423501968384, 2.476423501968384
2.477712631225586, 2.477712631225586, 2.477712631225586
2.4775397777557373, 2.4775397777557373, 2.4775397777557373
2.4878413677215576, 2.4878413677215576, 2.4878413677215576
2.468289852142334, 2.468289852142334, 2.468289852142334
2.4719388484954834, 2.4719388484954834, 2.4719388484954834
2.476869821548462, 2.476869821548462, 2.476869821548462
2.470907688140869, 2.470907688140869, 2.470907688140869
2.4703285694122314, 2.4703285694122314, 2.4703285694122314
2.481761932373047, 2.481761932373047, 2.481761932373047
2.4878101348876953, 2.4878101348876953, 2.4878101348876953
2.493873357772827, 2.493873357772827, 2.493873357772827
2.474864959716797, 2.474864959716797, 2.474864959716797
2.4777896404266357, 2.4777896404266357, 2.4777896404266357
2.4850785732269287, 2.4850785732269287, 2.4850785732269287
2.4882869720458984, 2.4882869720458984, 2.4882869720458984
2.49466609954834, 2.49466609954834, 2.49466609954834
2.481282949447632, 2.481282949447632, 2.481282949447632
2.4765288829803467, 2.4765288829803467, 2.4765288829803467
2.4956719875335693, 2.4956719875335693, 2.4956719875335693
2.485799551010132, 2.485799551010132, 2.485799551010132
2.4613776206970215, 2.4613776206970215, 2.4613776206970215
2.481297016143799, 2.481297016143799, 2.481297016143799
2.4587695598602295, 2.4587695598602295, 2.4587695598602295
2.475299119949341, 2.475299119949341, 2.475299119949341
2.458932638168335, 2.458932638168335, 2.458932638168335
2.4942269325256348, 2.4942269325256348, 2.4942269325256348
2.4891114234924316, 2.4891114234924316, 2.4891114234924316
2.469944715499878, 2.469944715499878, 2.469944715499878
2.4721038341522217, 2.4721038341522217, 2.4721038341522217
2.4601211547851562, 2.4601211547851562, 2.4601211547851562
2.4696552753448486, 2.4696552753448486, 2.4696552753448486
2.4792418479919434, 2.4792418479919434, 2.4792418479919434
2.4711458683013916, 2.4711458683013916, 2.4711458683013916
2.4783225059509277, 2.4783225059509277, 2.4783225059509277
2.457200288772583, 2.457200288772583, 2.457200288772583
2.471801280975342, 2.471801280975342, 2.471801280975342
2.4817278385162354, 2.4817278385162354, 2.4817278385162354
2.481410026550293, 2.481410026550293, 2.481410026550293
2.4723308086395264, 2.4723308086395264, 2.4723308086395264
2.4788341522216797, 2.4788341522216797, 2.4788341522216797
2.4950826168060303, 2.4950826168060303, 2.4950826168060303
2.4737274646759033, 2.4737274646759033, 2.4737274646759033
2.4905314445495605, 2.4905314445495605, 2.4905314445495605
2.498136281967163, 2.498136281967163, 2.498136281967163
2.484051465988159, 2.484051465988159, 2.484051465988159
2.491230010986328, 2.491230010986328, 2.491230010986328
2.4693140983581543, 2.4693140983581543, 2.4693140983581543
2.477816343307495, 2.477816343307495, 2.477816343307495
2.4735350608825684, 2.4735350608825684, 2.4735350608825684
2.4741480350494385, 2.4741480350494385, 2.4741480350494385
2.4875857830047607, 2.4875857830047607, 2.4875857830047607
2.471160650253296, 2.471160650253296, 2.471160650253296
2.4772679805755615, 2.4772679805755615, 2.4772679805755615
2.488051414489746, 2.488051414489746, 2.488051414489746
2.4704551696777344, 2.4704551696777344, 2.4704551696777344
2.482008457183838, 2.482008457183838, 2.482008457183838
2.4850873947143555, 2.4850873947143555, 2.4850873947143555
2.480743646621704, 2.480743646621704, 2.480743646621704
2.496321439743042, 2.496321439743042, 2.496321439743042
2.4850025177001953, 2.4850025177001953, 2.4850025177001953
2.475478410720825, 2.475478410720825, 2.475478410720825
2.479111909866333, 2.479111909866333, 2.479111909866333
2.475240707397461, 2.475240707397461, 2.475240707397461
2.482156753540039, 2.482156753540039, 2.482156753540039
2.4820492267608643, 2.4820492267608643, 2.4820492267608643
2.4667482376098633, 2.4667482376098633, 2.4667482376098633
2.482490301132202, 2.482490301132202, 2.482490301132202
2.4724361896514893, 2.4724361896514893, 2.4724361896514893
2.471806287765503, 2.471806287765503, 2.471806287765503
2.488065004348755, 2.488065004348755, 2.488065004348755
2.4787306785583496, 2.4787306785583496, 2.4787306785583496
2.4701502323150635, 2.4701502323150635, 2.4701502323150635
2.4572956562042236, 2.4572956562042236, 2.4572956562042236
2.4540998935699463, 2.4540998935699463, 2.4540998935699463
2.477403402328491, 2.477403402328491, 2.477403402328491
2.481550931930542, 2.481550931930542, 2.481550931930542
2.4952545166015625, 2.4952545166015625, 2.4952545166015625
2.490957498550415, 2.490957498550415, 2.490957498550415
2.464076280593872, 2.464076280593872, 2.464076280593872
2.4790711402893066, 2.4790711402893066, 2.4790711402893066
2.475477933883667, 2.475477933883667, 2.475477933883667
2.4793829917907715, 2.4793829917907715, 2.4793829917907715
2.462887763977051, 2.462887763977051, 2.462887763977051
2.475820779800415, 2.475820779800415, 2.475820779800415
2.459066867828369, 2.459066867828369, 2.459066867828369
2.4654011726379395, 2.4654011726379395, 2.4654011726379395
2.475846767425537, 2.475846767425537, 2.475846767425537
2.4800949096679688, 2.4800949096679688, 2.4800949096679688
2.4701128005981445, 2.4701128005981445, 2.4701128005981445
2.483996868133545, 2.483996868133545, 2.483996868133545
2.4870352745056152, 2.4870352745056152, 2.4870352745056152
2.4837725162506104, 2.4837725162506104, 2.4837725162506104
2.4806137084960938, 2.4806137084960938, 2.4806137084960938
