Graph Construction, Shortest Path, Centrality, Community
2.2352206707000732, 0.06196188926696777, 0.5047879219055176, 0.04820823669433594
2.339643955230713, 0.06804752349853516, 0.47751402854919434, 0.04720878601074219
2.322009801864624, 0.06828927993774414, 0.5485398769378662, 0.054404497146606445
2.426565170288086, 0.06903362274169922, 0.6088149547576904, 0.05625295639038086
2.6050353050231934, 0.06462788581848145, 0.6469340324401855, 0.10517764091491699
