Graph Construction, Shortest Path, Centrality, Community
2.1884849071502686, 0.060263633728027344, 0.37567663192749023, 0.05046486854553223
2.2298874855041504, 0.06712627410888672, 0.3892171382904053, 0.05057883262634277
2.209176540374756, 0.06300139427185059, 0.3822171688079834, 0.048358917236328125
2.211832284927368, 0.06618165969848633, 0.401871919631958, 0.05150175094604492
2.300107479095459, 0.06253337860107422, 0.39855241775512695, 0.04755854606628418
